|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2020,40456,PUD No 1 of Whatcom County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,N,,N,,,
2020,40575,Utah Associated Mun Power Sys,UT,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,,,Y,,,,
2020,40576,Intermountain Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,,,,
2020,40577,"American Mun Power-Ohio, Inc",OH,Municipal Mktg Authority,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,,Y,,,Y,,,,
2020,40580,Southern Minnesota Mun P Agny,MN,Political Subdivision,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,N,N
2020,40581,Northern Municipal Power Agency,MN,Municipal Mktg Authority,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,,,
2020,40582,Michigan Public Power Agency,MI,Political Subdivision,RF,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,,
2020,40603,Wyoming Municipal Power Agency,WY,Municipal Mktg Authority,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2020,40606,City of Grand Island - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,Y,Y,,Y,,Y,,
2020,40613,Northern California Power Agny,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2020,40614,Alabama Municipal Elec Authority,AL,Municipal Mktg Authority,SERC,,,,,N,Y,,,,,,,,,,Y,Y,,Y,,,,,,,
2020,44372,Oncor Electric Delivery Company LLC,TX,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,,Y,Y
2020,44388,New England Elec Transm'n Corp,MA,Transmission,NPCC,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
2020,49730,American PowerNet,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2020,49746,The Energy Coop,PA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2020,49803,Alaska Electric & Energy Coop,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,N,N
2020,49818,"Alliance Power Company, LLC.",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2020,49824,Calpine Power Management LLC,TX,Wholesale Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,,
2020,49848,Massachusetts Bay Trans Authority,MA,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,N,,Y,Y,Y,Y,Y,,Y,Y
2020,49853,Amigo Energy,TX,Retail Power Marketer,TRE,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,
2020,49922,U.S. Energy Partners LLC,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2020,49952,3000 Energy Corp,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2020,49956,Merrill Lynch Commodities,TX,Wholesale Power Marketer,,,,,,,,,,N,Y,Y,Y,N,Y,Y,,,N,N,,,Y,,,,
2020,49987,Harvard Dedicated Energy Limit,MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,
2020,49998,City of Berea Municipal Utility,KY,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,N,,,
2020,50041,"Stream SPE, LTD",TX,Retail Power Marketer,,,,,,,,,,,Y,N,,,,,,,,,,,,Y,,,
2020,50043,"Exelon Generation Company, LLC",MD,Retail Power Marketer,RFC,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,Y,,Y,Y
2020,50046,"Texas Retail Energy, LLC",AR,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,50153,"APN Starfirst, L.P.",PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2020,50156,AmeriPower LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2020,50174,Electric Transmission Texas LLC,TX,Transmission,ERCOT,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,N,
2020,54728,Texas General Land Office,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,N,,,,,,,Y,,,
2020,54820,Direct Energy Services,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,54862,Champion Energy Services,TX,Retail Power Marketer,,Y,,,,Y,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,54872,"Accent Energy Holdings, LLC",OH,Retail Power Marketer,,,,,,,,,,,Y,,Y,,,,,,,,,,,Y,,,
2020,54873,Freedom Energy,NH,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,N,
2020,54875,New York Industrial Energy Buyers,NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
2020,54893,NOCO Electric,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,54913,NSTAR Electric Company,MA,Investor Owned,,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2020,55701,"Sempra Gas & Power Marketing, LLC",CA,Wholesale Power Marketer,,,,,,,,,N,Y,,,,,,,,N,,,,,Y,,,,
2020,55719,TDM US,CA,Wholesale Power Marketer,,,,,,,,,Y,Y,,,,,,,,,Y,,,,Y,,,,
2020,55722,AEP Energy,IL,Retail Power Marketer,RFC,,,,,Y,N,,,,,,,,,,,,,,,,,Y,,,
2020,55758,"GenOn Energy Management, LLC",TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
2020,55781,Liberty Power Corp.,FL,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,55787,City of Moreno Valley - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,Y,Y,Y,,,N,Y,Y
2020,55814,"Columbia Utilities Power, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2020,55815,"IDT Energy, Inc.",NJ,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,55874,"Energy Services Providers, Inc",TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,55878,Hudson Energy Services,NY,Retail Power Marketer,,N,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,
2020,55897,PSEG Energy Resources and Trade,NJ,Wholesale Power Marketer,,,,,,N,,,,,,,,,,,,,,,,,Y,,,,
2020,55937,Entergy Texas Inc.,TX,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,Y,,,,Y,Y
2020,55959,Roughrider Electric Cooperativ,ND,Cooperative,MRO,,,Y,,,,N,,,,,,N,,,Y,,N,,Y,,,,,N,N
2020,55982,Heart of Texas Electric Coop,TX,Cooperative,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2020,56068,International Transmission Company DBA I,MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,Y,Y
2020,56146,"Black Hills Colorado Electric, LLC",SD,Investor Owned,WECC,,,N,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,N,Y,Y
2020,56161,ITC Midwest LLC,MI,Transmission,,,,Y,,N,,,,,,,,,Y,,,,Y,,,,,,,N,N
2020,56162,American Transmission Systems Inc,OH,Transmission,RFC,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,,N,
2020,56163,"Michigan Electric Transmission Company,",MI,Transmission,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,N,N
2020,56196,Just Energy New York Corp.,CN,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,56212,"Ambit Energy Holdings, LLC",TX,Retail Power Marketer,,Y,,,N,N,,,,,Y,Y,Y,,Y,Y,,,,,,Y,,Y,,N,
2020,56220,Anthracite Power & Light,PA,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2020,56223,Macquarie Energy LLC,TX,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,Y,,N,
2020,56247,Mega Energy LP DBA Texans Energy,TX,Retail Power Marketer,,N,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56248,"Young Energy, LLC",TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56255,"Brilliant Energy, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56265,Energy Plus Holdings LLC,PA,Retail Power Marketer,,N,N,,Y,N,,,,,,Y,Y,,,Y,,,,,,N,,Y,,N,
2020,56276,TransCanada Energy Marketing ULC,CA,Wholesale Power Marketer,WECC,,,,,,,,N,,,,,,,,Y,,,,,,Y,,,N,
2020,56279,"Spartan Renewable Energy, Inc",MI,Retail Power Marketer,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,N,
2020,56286,"Frontier Utilities, Inc.",TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,Y,N,,,,,,,,,,,Y,,N,
2020,56288,Luminant Energy,TX,Wholesale Power Marketer,,N,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,N,
2020,56379,"MC Squared Energy Services, LLC",IL,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,56408,"UGI Energy Services, Inc.",PA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,N,N,
2020,56441,Our Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56496,"UP Power Marketing, LLC",MI,Retail Power Marketer,MRO,,,,,,,,,,,,,,Y,,,,,,,,,Y,,N,
2020,56501,"Palmco Power NJ, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,56504,Major Energy Electric Services,NY,Retail Power Marketer,NPCC,,,,,,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2020,56521,"Devonshire Energy, LLC",MA,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,56526,"ITC Great Plains, LLC",MI,Transmission,,,,N,,,,Y,,,,,,Y,,,,,Y,,,,,,,N,N
2020,56528,JP Morgan,TX,Wholesale Power Marketer,,,Y,,,,,,,Y,Y,Y,,,,,,N,,,,,Y,,,N,
2020,56546,Dominion Energy Marketing Inc.,VA,Wholesale Power Marketer,,,,,,,,,,,,Y,,,,N,,N,,,,,Y,,,N,
2020,56571,AP Holdings LLC,TX,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2020,56573,"Palmco Power PA, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,56692,Marin Clean Energy,CA,Community Choice Aggregator,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2020,56697,Ameren Illinois Company,MO,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,,Y,Y,Y,,,,Y,Y,Y
2020,56734,Smart Prepaid Electric,TX,Retail Power Marketer,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,56737,"Stream Energy Pennsylvania, LLC",PA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,56738,Infinite Electric LLC,FL,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56775,Entrust Energy,TX,Retail Power Marketer,,N,,,N,N,,,,,Y,Y,Y,,,,,,,,,,,Y,,N,
2020,56784,NRG Power Marketing LLC,NJ,Wholesale Power Marketer,,,,,,,,,,N,N,N,N,N,N,N,,,,Y,,,Y,,,N,
2020,56810,American Light and Power,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56876,"Stream Energy Maryland, LLC",MD,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,56890,Citigroup Energy Inc,TX,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,N,
2020,56961,Veteran Energy LLC,TX,Retail Power Marketer,TRE,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,56982,PBF Power Marketing LLC,NJ,Retail Power Marketer,RFC,,,,,Y,,,,,,Y,,,,,,Y,,,,,Y,Y,,N,
2020,57037,Reliant Energy Northeast LLC,TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2020,57067,"ENGIE Retail, LLC",TX,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,57074,"Stream Energy New Jersey, LLC",NJ,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,57132,"US Retailers, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,57185,"Palmco Power MD, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,57298,TAQA Gen X LLC,NY,Wholesale Power Marketer,RFC,,,,,Y,,,,,,,,,,,Y,,,,,,Y,,,N,
2020,57307,ENGIE Power & Gas LLC,NY,Retail Power Marketer,,,,,Y,N,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2020,57313,SolarCity Corporation,CA,Behind the Meter,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,N,,,,,N,
2020,57350,Summer Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,57394,Value Based Brands LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,57459,"Wolverine Alternative Investments, LLC",IL,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,N,N,
2020,57467,"Palmco Power OH, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,57483,Liberty Utilities,CA,Investor Owned,WECC,,,,,,,,Y,N,,,,,,,Y,Y,,Y,Y,,,,,Y,Y
2020,57486,"XOOM Energy Texas, LLC",NC,Retail Power Marketer,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,57487,"XOOM Energy Connecticut, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,57488,"XOOM Energy Illinois, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,57489,"XOOM Energy Massachusetts, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,57490,"XOOM Energy Maryland, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,57491,"XOOM Energy New Jersey, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,58085,"Electricity Maine, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58116,"Public Power & Utility of Maryland, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,58118,Public Power LLC (PA),TX,Retail Power Marketer,,,,,,,,,,,,Y,N,,,,,,,,,,,Y,,N,
2020,58119,Public Power LLC (CT),TX,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,N,,,,,,,,Y,Y,N,
2020,58124,City of Winter Park - (FL),FL,Municipal,SERC,,N,,,,Y,,,,,,,,,,Y,,,Y,Y,N,,,Y,N,
2020,58142,Cincinnati Bell Energy LLC,TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,N,N
2020,58158,FairPoint Energy LLC,TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58160,Viridian Energy NY LLC,TX,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,N,
2020,58161,Viridian Energy LLC,TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58162,Viridian Energy PA LLC,TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,N,
2020,58181,"Stream Energy New York, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,58196,"C. N. Brown Electricity, LLC",ME,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58230,MJMEUC,MO,Wholesale Power Marketer,SPP,,,Y,,,Y,Y,,,,,,Y,Y,,,Y,,Y,,,Y,N,,N,
2020,58248,"EnergyMark, LLC",NY,Retail Power Marketer,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,58263,V247 Power Corporation,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,58314,"Palmco Power IL, LLC",NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,58339,"XOOM Energy Pennsylvania, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,58364,New Brunswick Power Generation Corp.,CN,Retail Power Marketer,,,,,Y,,,,,,,,,,,Y,,,,,,,Y,Y,,N,
2020,58367,"XOOM Energy New York, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,58457,"EDF Industrial Power Services (CA), LLC",TX,Retail Power Marketer,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,N,
2020,58458,Silver State Energy Association,NV,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,N,
2020,58476,"Stream Energy Columbia, LLC",DC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,58630,"XOOM Energy Maine, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58631,"XOOM Energy Rhode Island, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58632,"XOOM Energy Delaware, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,58633,"XOOM Energy New Hampshire, LLC",NC,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58663,Respond Power LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,,,N,,,,,,,,,Y,,N,
2020,58667,"North American Power and Gas, LLC",TX,Retail Power Marketer,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,N,
2020,58683,Everyday Energy LLC,TX,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,58747,"Provider Power MASS, LLC",ME,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,58799,"Mega Energy of New England, LLC",TX,Retail Power Marketer,,,,,,,,,,,,,,,N,Y,,,,,,,,Y,,N,
2020,58805,Pro Power Providers,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,58851,City of Cerritos - (CA),CA,Municipal,,,,,,,,,Y,Y,,,,,,,,,,Y,,N,,Y,,N,
2020,58853,Kiwi Energy NY LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2020,58951,"CleanChoice Energy, Inc.",DC,Retail Power Marketer,,,,,,Y,,,,,,Y,Y,,,Y,,,,,,,,Y,,N,
2020,58952,Tomorow Energy Corp.,NV,Retail Power Marketer,WECC,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2020,58953,"Star Energy Partners, LLC",OH,Retail Power Marketer,,,,,,,,,,,,Y,,,N,,,,,,,,,Y,,N,
2020,58956,"SmartEnergy Holdings, LLC",NY,Retail Power Marketer,,,,,,,,,,,N,Y,N,,Y,Y,,,,,,,,Y,,N,
2020,58957,"Interstate Gas Supply, Inc.",OH,Retail Power Marketer,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,N,
2020,58963,Brooklet Energy Distribution,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,58964,"Alpha Gas and Electric, LLC",NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2020,58965,Energy.Me Midwest LLC,NY,Retail Power Marketer,SERC,,,,,,,,,,N,Y,N,,Y,,,,,,,,,Y,,N,
2020,58966,Marathon Power LLC,NY,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2020,58967,"SBR Energy, LLC",CT,Retail Power Marketer,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,58972,"Realgy, LLC",CT,Retail Power Marketer,,,,,,,,,,,,Y,,,Y,,,,,Y,,,,Y,Y,N,
2020,58973,"Town Square Energy East, LLC",MN,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,58974,Clearview Electric Inc.,TX,Retail Power Marketer,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,N,
2020,58978,"Harborside Energy, LLC",NY,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,59012,"Mega Energy of New Hampshire, LLC",TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,59013,PUD No 1 of Jefferson County,WA,Political Subdivision,,,,,,,,,N,,,,,,,,Y,,,,Y,,,,Y,N,
2020,59052,Astral Energy LLC,NJ,Retail Power Marketer,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,Y,,N,
2020,59053,"Abest Power & Gas, LLC",NY,Retail Power Marketer,,,,,,,,,,,,N,Y,,,N,,,,,,,,Y,,N,
2020,59054,"Eligo Energy, LLC",IL,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2020,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",IA,Retail Power Marketer,,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2020,59057,"Mega Energy of Maine, LLC",TX,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,59059,Town Square Energy,AZ,Retail Power Marketer,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,N,
2020,59062,"Horizon Power and Light, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,,N,,,,,,,,Y,,N,
2020,59064,"Great American Power, LLC",GA,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,59065,Titan Gas LLC,TX,Retail Power Marketer,ERCOT,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,N,
2020,59082,"Family Energy, Inc. New York",CN,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2020,59086,"Constellation Solar Holding, LLC",MD,Behind the Meter,,,,,Y,Y,Y,,Y,Y,N,Y,Y,,,Y,,Y,,,,,,,,N,
2020,59088,"Nordic Energy Services, LLC",IL,Retail Power Marketer,,,,Y,,,,,,,,Y,Y,,Y,Y,,,,,,,,Y,,N,
2020,59126,Sonoma Clean Power Authority,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2020,59127,"Sunwave Gas & Power Connecticut, Inc.",MA,Retail Power Marketer,,,,,,,,,,,,Y,N,,,Y,,,,,,,,Y,,N,
2020,59128,MPower Energy LLC,NY,Retail Power Marketer,NPCC,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,N,
2020,59310,"Inspire Energy Holdings, LLC",CA,Retail Power Marketer,,,,,,,,,,,,Y,Y,,,Y,,,,,,,N,Y,,N,
2020,59311,"XOOM Energy Ohio, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,59312,"XOOM Energy Washington DC, LLC",NC,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,59314,Infuse Energy LLC,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,N,
2020,59361,Lykins Energy Solutions,OH,Retail Power Marketer,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,59385,"Dynegy Energy Services, LLC",TX,Retail Power Marketer,,,,,,,,,,,,Y,,,N,Y,,N,,,,,Y,Y,,N,
2020,59410,"Shipley Choice, LLC",PA,Retail Power Marketer,RF,,,,,,,,,,,Y,,,,,,,,,,,,Y,,N,
2020,59472,Agera Energy LLC,NY,Retail Power Marketer,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,N,
2020,59505,Heartland REMC,IN,Cooperative,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2020,59507,"Lonestar Generation, LLC",NJ,Wholesale Power Marketer,,Y,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,N,
2020,59579,Sunnova,TX,Behind the Meter,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,,,N,
2020,59580,"SunPower Capital, LLC",TX,Behind the Meter,,,,,,,,,,,,,,,,,,Y,,,,,,,,N,
2020,59619,"EDF Energy Services, LLC",TX,Retail Power Marketer,,N,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,N,
2020,59620,Verde Energy USA,CT,Retail Power Marketer,,,,,,,,,,,Y,Y,Y,,,Y,,,,,,Y,,Y,Y,N,
2020,59622,"Ahana Renewables, LLC",NY,Behind the Meter,,,,,Y,Y,,,Y,Y,,Y,,,,Y,,Y,,,,,,,,N,
2020,59624,"Vivint Solar, Inc.",UT,Behind the Meter,,,,,,,,,,,,,,,,,,,,,N,,,Y,,N,
2020,59625,Lancaster Choice Energy,CA,Community Choice Aggregator,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2020,59647,Sunrun Inc.,CA,Behind the Meter,,N,Y,N,Y,Y,Y,,Y,Y,,Y,Y,,N,Y,,Y,,,,,,,,N,
